"file","source_row","field","value","action"
"boron_isotopes_guillermic_2022.xlsx",248,"duplicate","boron_isotopes_guillermic_2022.xlsx:70","Redundant record removed; original retained with no loss of mapped inputs"
"boron_isotopes_guillermic_2022.xlsx",249,"duplicate","boron_isotopes_guillermic_2022.xlsx:71","Redundant record removed; original retained with no loss of mapped inputs"
"boron_isotopes_guillermic_2022.xlsx",250,"duplicate","boron_isotopes_guillermic_2022.xlsx:72","Redundant record removed; original retained with no loss of mapped inputs"
"boron_isotopes_guillermic_2022.xlsx",251,"duplicate","boron_isotopes_guillermic_2022.xlsx:73","Redundant record removed; original retained with no loss of mapped inputs"
"boron_isotopes_guillermic_2022.xlsx",252,"duplicate","boron_isotopes_guillermic_2022.xlsx:74","Redundant record removed; original retained with no loss of mapped inputs"
"boron_isotopes_guillermic_2022.xlsx",253,"duplicate","boron_isotopes_guillermic_2022.xlsx:75","Redundant record removed; original retained with no loss of mapped inputs"
"boron_isotopes_guillermic_2022.xlsx",254,"duplicate","boron_isotopes_guillermic_2022.xlsx:76","Redundant record removed; original retained with no loss of mapped inputs"
"boron_isotopes_guillermic_2022.xlsx",255,"duplicate","boron_isotopes_guillermic_2022.xlsx:77","Redundant record removed; original retained with no loss of mapped inputs"
"boron_isotopes_guillermic_2022.xlsx",256,"duplicate","boron_isotopes_guillermic_2022.xlsx:78","Redundant record removed; original retained with no loss of mapped inputs"
"boron_isotopes_guillermic_2022.xlsx",257,"duplicate","boron_isotopes_guillermic_2022.xlsx:79","Redundant record removed; original retained with no loss of mapped inputs"
"boron_isotopes_guillermic_2022.xlsx",258,"duplicate","boron_isotopes_guillermic_2022.xlsx:80","Redundant record removed; original retained with no loss of mapped inputs"
"boron_isotopes_guillermic_2022.xlsx",259,"duplicate","boron_isotopes_guillermic_2022.xlsx:81","Redundant record removed; original retained with no loss of mapped inputs"
"boron_isotopes_guillermic_2022.xlsx",260,"duplicate","boron_isotopes_guillermic_2022.xlsx:82","Redundant record removed; original retained with no loss of mapped inputs"
"boron_isotopes_guillermic_2022.xlsx",261,"duplicate","boron_isotopes_guillermic_2022.xlsx:83","Redundant record removed; original retained with no loss of mapped inputs"
"boron_isotopes_guillermic_2022.xlsx",262,"duplicate","boron_isotopes_guillermic_2022.xlsx:84","Redundant record removed; original retained with no loss of mapped inputs"
"boron_isotopes_guillermic_2022.xlsx",263,"duplicate","boron_isotopes_guillermic_2022.xlsx:85","Redundant record removed; original retained with no loss of mapped inputs"
"boron_isotopes_guillermic_2022.xlsx",264,"duplicate","boron_isotopes_guillermic_2022.xlsx:86","Redundant record removed; original retained with no loss of mapped inputs"
"boron_isotopes_guillermic_2022.xlsx",265,"duplicate","boron_isotopes_guillermic_2022.xlsx:87","Redundant record removed; original retained with no loss of mapped inputs"
"boron_isotopes_guillermic_2022.xlsx",266,"duplicate","boron_isotopes_guillermic_2022.xlsx:88","Redundant record removed; original retained with no loss of mapped inputs"
"boron_isotopes_guillermic_2022.xlsx",267,"duplicate","boron_isotopes_guillermic_2022.xlsx:89","Redundant record removed; original retained with no loss of mapped inputs"
"boron_isotopes_guillermic_2022.xlsx",268,"duplicate","boron_isotopes_guillermic_2022.xlsx:90","Redundant record removed; original retained with no loss of mapped inputs"
"boron_isotopes_guillermic_2022.xlsx",269,"duplicate","boron_isotopes_guillermic_2022.xlsx:91","Redundant record removed; original retained with no loss of mapped inputs"
"boron_isotopes_guillermic_2022.xlsx",270,"duplicate","boron_isotopes_guillermic_2022.xlsx:92","Redundant record removed; original retained with no loss of mapped inputs"
