"file","source_row","unique_id","field","linked_id","status","linked_file","linked_source_row","matched_id","age_difference_Ma","latitude_difference","longitude_difference","direction_review","include_TF","linked_include_TF","explanation","linked_explanation","same_measurements"
"phytoplankton_jasper_1990.xlsx",5,"phytoplankton_Jasper_1990_2","parent_id","phytoplankton_Zhang_2019_59","matched","phytoplankton_zhang_2019.xlsx",62,"phytoplankton_zhang_2019_59",0,0,0,TRUE,"F","T","superceded by Zhang et al. (2019)","replaces Jasper and Hayes (1990)",FALSE
"phytoplankton_jasper_1990.xlsx",9,"phytoplankton_Jasper_1990_6","parent_id","phytoplankton_Zhang_2019_60","matched","phytoplankton_zhang_2019.xlsx",63,"phytoplankton_zhang_2019_60",0,0,0,TRUE,"F","T","superceded by Zhang et al. (2019)","replaces Jasper and Hayes (1990)",FALSE
"phytoplankton_jasper_1990.xlsx",10,"phytoplankton_Jasper_1990_7","parent_id","phytoplankton_Zhang_2019_61","matched","phytoplankton_zhang_2019.xlsx",64,"phytoplankton_zhang_2019_61",0,0,0,TRUE,"F","T","superceded by Zhang et al. (2019)","replaces Jasper and Hayes (1990)",FALSE
"phytoplankton_jasper_1990.xlsx",11,"phytoplankton_Jasper_1990_8","parent_id","phytoplankton_Zhang_2019_62","matched","phytoplankton_zhang_2019.xlsx",65,"phytoplankton_zhang_2019_62",0,0,0,TRUE,"F","T","superceded by Zhang et al. (2019)","replaces Jasper and Hayes (1990)",FALSE
"phytoplankton_jasper_1990.xlsx",12,"phytoplankton_Jasper_1990_9","parent_id","phytoplankton_Zhang_2019_63","matched","phytoplankton_zhang_2019.xlsx",66,"phytoplankton_zhang_2019_63",0,0,0,TRUE,"F","T","superceded by Zhang et al. (2019)","replaces Jasper and Hayes (1990)",FALSE
"phytoplankton_jasper_1990.xlsx",13,"phytoplankton_Jasper_1990_10","parent_id","phytoplankton_Zhang_2019_64","matched","phytoplankton_zhang_2019.xlsx",67,"phytoplankton_zhang_2019_64",0,0,0,TRUE,"F","T","superceded by Zhang et al. (2019)","replaces Jasper and Hayes (1990)",FALSE
"phytoplankton_jasper_1990.xlsx",14,"phytoplankton_Jasper_1990_11","parent_id","phytoplankton_Zhang_2019_65","matched","phytoplankton_zhang_2019.xlsx",68,"phytoplankton_zhang_2019_65",0,0,0,TRUE,"F","T","superceded by Zhang et al. (2019)","replaces Jasper and Hayes (1990)",FALSE
"phytoplankton_jasper_1990.xlsx",16,"phytoplankton_Jasper_1990_13","parent_id","phytoplankton_Zhang_2019_66","matched","phytoplankton_zhang_2019.xlsx",69,"phytoplankton_zhang_2019_66",0,0,0,TRUE,"F","T","superceded by Zhang et al. (2019)","replaces Jasper and Hayes (1990)",FALSE
"phytoplankton_jasper_1990.xlsx",17,"phytoplankton_Jasper_1990_14","parent_id","phytoplankton_Zhang_2019_67","matched","phytoplankton_zhang_2019.xlsx",70,"phytoplankton_zhang_2019_67",0,0,0,TRUE,"F","T","superceded by Zhang et al. (2019)","replaces Jasper and Hayes (1990)",FALSE
"phytoplankton_jasper_1990.xlsx",18,"phytoplankton_Jasper_1990_15","parent_id","phytoplankton_Zhang_2019_68","matched","phytoplankton_zhang_2019.xlsx",71,"phytoplankton_zhang_2019_68",0,0,0,TRUE,"F","T","superceded by Zhang et al. (2019)","replaces Jasper and Hayes (1990)",FALSE
"phytoplankton_jasper_1990.xlsx",19,"phytoplankton_Jasper_1990_16","parent_id","phytoplankton_Zhang_2019_69","matched","phytoplankton_zhang_2019.xlsx",72,"phytoplankton_zhang_2019_69",0,0,0,TRUE,"F","T","superceded by Zhang et al. (2019)","replaces Jasper and Hayes (1990)",FALSE
"phytoplankton_jasper_1990.xlsx",20,"phytoplankton_Jasper_1990_17","parent_id","phytoplankton_Zhang_2019_70","matched","phytoplankton_zhang_2019.xlsx",73,"phytoplankton_zhang_2019_70",0,0,0,TRUE,"F","T","superceded by Zhang et al. (2019)","replaces Jasper and Hayes (1990)",FALSE
"phytoplankton_jasper_1990.xlsx",21,"phytoplankton_Jasper_1990_18","parent_id","phytoplankton_Zhang_2019_71","matched","phytoplankton_zhang_2019.xlsx",74,"phytoplankton_zhang_2019_71",0,0,0,TRUE,"F","T","superceded by Zhang et al. (2019)","replaces Jasper and Hayes (1990)",FALSE
"phytoplankton_jasper_1990.xlsx",22,"phytoplankton_Jasper_1990_19","parent_id","phytoplankton_Zhang_2019_72","matched","phytoplankton_zhang_2019.xlsx",75,"phytoplankton_zhang_2019_72",0,0,0,TRUE,"F","T","superceded by Zhang et al. (2019)","replaces Jasper and Hayes (1990)",FALSE
"phytoplankton_jasper_1990.xlsx",23,"phytoplankton_Jasper_1990_20","parent_id","phytoplankton_Zhang_2019_73","matched","phytoplankton_zhang_2019.xlsx",76,"phytoplankton_zhang_2019_73",0,0,0,TRUE,"F","T","superceded by Zhang et al. (2019)","replaces Jasper and Hayes (1990)",FALSE
"phytoplankton_jasper_1990.xlsx",24,"phytoplankton_Jasper_1990_21","parent_id","phytoplankton_Zhang_2019_74","matched","phytoplankton_zhang_2019.xlsx",77,"phytoplankton_zhang_2019_74",0,0,0,TRUE,"F","T","superceded by Zhang et al. (2019)","replaces Jasper and Hayes (1990)",FALSE
"phytoplankton_jasper_1990.xlsx",25,"phytoplankton_Jasper_1990_22","parent_id","phytoplankton_Zhang_2019_75","matched","phytoplankton_zhang_2019.xlsx",78,"phytoplankton_zhang_2019_75",0,0,0,TRUE,"F","T","superceded by Zhang et al. (2019)","replaces Jasper and Hayes (1990)",FALSE
"phytoplankton_jasper_1990.xlsx",26,"phytoplankton_Jasper_1990_23","parent_id","phytoplankton_Zhang_2019_76","matched","phytoplankton_zhang_2019.xlsx",79,"phytoplankton_zhang_2019_76",0,0,0,TRUE,"F","T","superceded by Zhang et al. (2019)","replaces Jasper and Hayes (1990)",FALSE
"phytoplankton_jasper_1990.xlsx",27,"phytoplankton_Jasper_1990_24","parent_id","phytoplankton_Zhang_2019_77","matched","phytoplankton_zhang_2019.xlsx",80,"phytoplankton_zhang_2019_77",0,0,0,TRUE,"F","T","superceded by Zhang et al. (2019)","replaces Jasper and Hayes (1990)",FALSE
"phytoplankton_jasper_1990.xlsx",28,"phytoplankton_Jasper_1990_25","parent_id","phytoplankton_Zhang_2019_78","matched","phytoplankton_zhang_2019.xlsx",81,"phytoplankton_zhang_2019_78",0,0,0,TRUE,"F","T","superceded by Zhang et al. (2019)","replaces Jasper and Hayes (1990)",FALSE
"phytoplankton_jasper_1990.xlsx",30,"phytoplankton_Jasper_1990_27","parent_id","phytoplankton_Zhang_2019_79","matched","phytoplankton_zhang_2019.xlsx",82,"phytoplankton_zhang_2019_79",0,0,0,TRUE,"F","T","superceded by Zhang et al. (2019)","replaces Jasper and Hayes (1990)",FALSE
"phytoplankton_jasper_1990.xlsx",31,"phytoplankton_Jasper_1990_28","parent_id","phytoplankton_Zhang_2019_80","matched","phytoplankton_zhang_2019.xlsx",83,"phytoplankton_zhang_2019_80",0,0,0,TRUE,"F","T","superceded by Zhang et al. (2019)","replaces Jasper and Hayes (1990)",FALSE
"phytoplankton_pagani_1999b.xlsx",14,"phytoplankton_Pagani_1999b_11","parent_id","phytoplankton_Pagani_1999a_1","matched","phytoplankton_pagani_1999a.xlsx",4,"phytoplankton_Pagani_1999a_1",0.0201487804877996,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",17,"phytoplankton_Pagani_1999b_14","parent_id","phytoplankton_Pagani_1999a_4","matched","phytoplankton_pagani_1999a.xlsx",7,"phytoplankton_Pagani_1999a_4",0.0759833333333422,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",18,"phytoplankton_Pagani_1999b_15","parent_id","phytoplankton_Pagani_1999a_5","matched","phytoplankton_pagani_1999a.xlsx",8,"phytoplankton_Pagani_1999a_5",0.0755357142857189,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",19,"phytoplankton_Pagani_1999b_16","parent_id","phytoplankton_Pagani_1999a_6","matched","phytoplankton_pagani_1999a.xlsx",9,"phytoplankton_Pagani_1999a_6",0.0751976190476196,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",20,"phytoplankton_Pagani_1999b_17","parent_id","phytoplankton_Pagani_1999a_8","matched","phytoplankton_pagani_1999a.xlsx",11,"phytoplankton_Pagani_1999a_8",0.0179459834916091,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",21,"phytoplankton_Pagani_1999b_18","parent_id","phytoplankton_Pagani_1999a_9","matched","phytoplankton_pagani_1999a.xlsx",12,"phytoplankton_Pagani_1999a_9",0.0108951350130386,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",22,"phytoplankton_Pagani_1999b_19","parent_id","phytoplankton_Pagani_1999a_10","matched","phytoplankton_pagani_1999a.xlsx",13,"phytoplankton_Pagani_1999a_10",0.0410821723812003,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",23,"phytoplankton_Pagani_1999b_20","parent_id","phytoplankton_Pagani_1999a_11","matched","phytoplankton_pagani_1999a.xlsx",14,"phytoplankton_Pagani_1999a_11",0.0685773720223004,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",25,"phytoplankton_Pagani_1999b_22","parent_id","phytoplankton_Pagani_1999a_13","matched","phytoplankton_pagani_1999a.xlsx",16,"phytoplankton_Pagani_1999a_13",0.1097240344223,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",26,"phytoplankton_Pagani_1999b_23","parent_id","phytoplankton_Pagani_1999a_14","matched","phytoplankton_pagani_1999a.xlsx",17,"phytoplankton_Pagani_1999a_14",0.138565152926899,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",27,"phytoplankton_Pagani_1999b_24","parent_id","phytoplankton_Pagani_1999a_15","matched","phytoplankton_pagani_1999a.xlsx",18,"phytoplankton_Pagani_1999a_15",0.167021723184799,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",28,"phytoplankton_Pagani_1999b_25","parent_id","phytoplankton_Pagani_1999a_16","matched","phytoplankton_pagani_1999a.xlsx",19,"phytoplankton_Pagani_1999a_16",0.196439664059598,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",29,"phytoplankton_Pagani_1999b_26","parent_id","phytoplankton_Pagani_1999a_17","matched","phytoplankton_pagani_1999a.xlsx",20,"phytoplankton_Pagani_1999a_17",0.151888209868002,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",30,"phytoplankton_Pagani_1999b_27","parent_id","phytoplankton_Pagani_1999a_18","matched","phytoplankton_pagani_1999a.xlsx",21,"phytoplankton_Pagani_1999a_18",0.0416373752702004,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",31,"phytoplankton_Pagani_1999b_28","parent_id","phytoplankton_Pagani_1999a_20","matched","phytoplankton_pagani_1999a.xlsx",23,"phytoplankton_Pagani_1999a_20",0.0639247321428993,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",32,"phytoplankton_Pagani_1999b_29","parent_id","phytoplankton_Pagani_1999a_21","matched","phytoplankton_pagani_1999a.xlsx",24,"phytoplankton_Pagani_1999a_21",0.0419336607142995,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",33,"phytoplankton_Pagani_1999b_30","parent_id","phytoplankton_Pagani_1999a_22","matched","phytoplankton_pagani_1999a.xlsx",25,"phytoplankton_Pagani_1999a_22",0.0458998463115012,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",34,"phytoplankton_Pagani_1999b_31","parent_id","phytoplankton_Pagani_1999a_23","matched","phytoplankton_pagani_1999a.xlsx",26,"phytoplankton_Pagani_1999a_23",0.0484602971310988,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",35,"phytoplankton_Pagani_1999b_32","parent_id","phytoplankton_Pagani_1999a_24","matched","phytoplankton_pagani_1999a.xlsx",27,"phytoplankton_Pagani_1999a_24",0.0539469774589989,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",36,"phytoplankton_Pagani_1999b_33","parent_id","phytoplankton_Pagani_1999a_25","matched","phytoplankton_pagani_1999a.xlsx",28,"phytoplankton_Pagani_1999a_25",0.0766679999999997,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",37,"phytoplankton_Pagani_1999b_34","parent_id","phytoplankton_Pagani_1999a_27","matched","phytoplankton_pagani_1999a.xlsx",30,"phytoplankton_Pagani_1999a_27",0.0380191304347992,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",38,"phytoplankton_Pagani_1999b_35","parent_id","phytoplankton_Pagani_1999a_28","matched","phytoplankton_pagani_1999a.xlsx",31,"phytoplankton_Pagani_1999a_28",0.0320504347825992,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",39,"phytoplankton_Pagani_1999b_36","parent_id","phytoplankton_Pagani_1999a_29","matched","phytoplankton_pagani_1999a.xlsx",32,"phytoplankton_Pagani_1999a_29",0.0290869565217005,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",40,"phytoplankton_Pagani_1999b_37","parent_id","phytoplankton_Pagani_1999a_31","matched","phytoplankton_pagani_1999a.xlsx",34,"phytoplankton_Pagani_1999a_31",0.0211565217390994,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",41,"phytoplankton_Pagani_1999b_38","parent_id","phytoplankton_Pagani_1999a_34","matched","phytoplankton_pagani_1999a.xlsx",37,"phytoplankton_Pagani_1999a_34",0.0167567567568003,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",42,"phytoplankton_Pagani_1999b_39","parent_id","phytoplankton_Pagani_1999a_35","matched","phytoplankton_pagani_1999a.xlsx",38,"phytoplankton_Pagani_1999a_35",0.0199891891890989,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",43,"phytoplankton_Pagani_1999b_40","parent_id","phytoplankton_Pagani_1999a_36","matched","phytoplankton_pagani_1999a.xlsx",39,"phytoplankton_Pagani_1999a_36",0.0205405405404999,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",44,"phytoplankton_Pagani_1999b_41","parent_id","phytoplankton_Pagani_1999a_37","matched","phytoplankton_pagani_1999a.xlsx",40,"phytoplankton_Pagani_1999a_37",0.0221513513514005,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",45,"phytoplankton_Pagani_1999b_42","parent_id","phytoplankton_Pagani_1999a_38","matched","phytoplankton_pagani_1999a.xlsx",41,"phytoplankton_Pagani_1999a_38",0.0228972972973018,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",46,"phytoplankton_Pagani_1999b_43","parent_id","phytoplankton_Pagani_1999a_39","matched","phytoplankton_pagani_1999a.xlsx",42,"phytoplankton_Pagani_1999a_39",0.0237621621620985,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",47,"phytoplankton_Pagani_1999b_44","parent_id","phytoplankton_Pagani_1999a_41","matched","phytoplankton_pagani_1999a.xlsx",44,"phytoplankton_Pagani_1999a_41",0.0420499999999997,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",48,"phytoplankton_Pagani_1999b_45","parent_id","phytoplankton_Pagani_1999a_43","matched","phytoplankton_pagani_1999a.xlsx",46,"phytoplankton_Pagani_1999a_43",0.00570150000000069,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",49,"phytoplankton_Pagani_1999b_46","parent_id","phytoplankton_Pagani_1999a_44","matched","phytoplankton_pagani_1999a.xlsx",47,"phytoplankton_Pagani_1999a_44",0.00707850000000043,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",50,"phytoplankton_Pagani_1999b_47","parent_id","phytoplankton_Pagani_1999a_45","matched","phytoplankton_pagani_1999a.xlsx",48,"phytoplankton_Pagani_1999a_45",0.0266745000000022,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",51,"phytoplankton_Pagani_1999b_48","parent_id","phytoplankton_Pagani_1999a_46","matched","phytoplankton_pagani_1999a.xlsx",49,"phytoplankton_Pagani_1999a_46",0.0586244999999987,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",52,"phytoplankton_Pagani_1999b_49","parent_id","phytoplankton_Pagani_1999a_47","matched","phytoplankton_pagani_1999a.xlsx",50,"phytoplankton_Pagani_1999a_47",0.0731085,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",53,"phytoplankton_Pagani_1999b_50","parent_id","phytoplankton_Pagani_1999a_48","matched","phytoplankton_pagani_1999a.xlsx",51,"phytoplankton_Pagani_1999a_48",0.1048455,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",54,"phytoplankton_Pagani_1999b_51","parent_id","phytoplankton_Pagani_1999a_49","matched","phytoplankton_pagani_1999a.xlsx",52,"phytoplankton_Pagani_1999a_49",0.1370085,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",55,"phytoplankton_Pagani_1999b_52","parent_id","phytoplankton_Pagani_1999a_50","matched","phytoplankton_pagani_1999a.xlsx",53,"phytoplankton_Pagani_1999a_50",0.164485500000001,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",56,"phytoplankton_Pagani_1999b_53","parent_id","phytoplankton_Pagani_1999a_51","matched","phytoplankton_pagani_1999a.xlsx",54,"phytoplankton_Pagani_1999a_51",0.179842210089301,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",57,"phytoplankton_Pagani_1999b_54","parent_id","phytoplankton_Pagani_1999a_53","matched","phytoplankton_pagani_1999a.xlsx",56,"phytoplankton_Pagani_1999a_53",0.271236207955099,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",58,"phytoplankton_Pagani_1999b_55","parent_id","phytoplankton_Pagani_1999a_54","matched","phytoplankton_pagani_1999a.xlsx",57,"phytoplankton_Pagani_1999a_54",0.298542951219799,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",59,"phytoplankton_Pagani_1999b_56","parent_id","phytoplankton_Pagani_1999a_55","matched","phytoplankton_pagani_1999a.xlsx",58,"phytoplankton_Pagani_1999a_55",0.3587292424974,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",60,"phytoplankton_Pagani_1999b_57","parent_id","phytoplankton_Pagani_1999a_57","matched","phytoplankton_pagani_1999a.xlsx",60,"phytoplankton_Pagani_1999a_57",0.444121080559599,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",61,"phytoplankton_Pagani_1999b_58","parent_id","phytoplankton_Pagani_1999a_59","matched","phytoplankton_pagani_1999a.xlsx",62,"phytoplankton_Pagani_1999a_59",0.328671008200699,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",62,"phytoplankton_Pagani_1999b_59","parent_id","phytoplankton_Pagani_1999a_60","matched","phytoplankton_pagani_1999a.xlsx",63,"phytoplankton_Pagani_1999a_60",0.2356695610227,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",63,"phytoplankton_Pagani_1999b_60","parent_id","phytoplankton_Pagani_1999a_61","matched","phytoplankton_pagani_1999a.xlsx",64,"phytoplankton_Pagani_1999a_61",0.2229923171873,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",64,"phytoplankton_Pagani_1999b_61","parent_id","phytoplankton_Pagani_1999a_62","matched","phytoplankton_pagani_1999a.xlsx",65,"phytoplankton_Pagani_1999a_62",0.182902053006499,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",65,"phytoplankton_Pagani_1999b_62","parent_id","phytoplankton_Pagani_1999a_63","matched","phytoplankton_pagani_1999a.xlsx",66,"phytoplankton_Pagani_1999a_63",0.1319677009733,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",66,"phytoplankton_Pagani_1999b_63","parent_id","phytoplankton_Pagani_1999a_65","matched","phytoplankton_pagani_1999a.xlsx",68,"phytoplankton_Pagani_1999a_65",0.0820191751084991,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_1999b.xlsx",67,"phytoplankton_Pagani_1999b_64","parent_id","phytoplankton_Pagani_1999a_66","matched","phytoplankton_pagani_1999a.xlsx",69,"phytoplankton_Pagani_1999a_66",0.0365068670016004,0,0,FALSE,"T","T","Supercedes Pagani et al. (1999a)",,FALSE
"phytoplankton_pagani_2011.xlsx",60,"phytoplankton_Pagani_2011_57","parent_id","phytoplankton_Zhang_2013_58","matched","phytoplankton_zhang_2013.xlsx",61,"phytoplankton_Zhang_2013_58",0.139681335356599,0.00416666666666998,0.088833333333298,TRUE,"T","T",,,FALSE
"phytoplankton_pagani_2011.xlsx",61,"phytoplankton_Pagani_2011_58","parent_id","phytoplankton_Zhang_2013_59","matched","phytoplankton_zhang_2013.xlsx",62,"phytoplankton_Zhang_2013_59",0.905557098388702,0.00416666666666998,0.088833333333298,TRUE,"T","T",,,FALSE
"phytoplankton_pagani_2011.xlsx",62,"phytoplankton_Pagani_2011_59","parent_id","phytoplankton_Zhang_2013_60","not in batch",,,,,,,,"T",,,,FALSE
"phytoplankton_rae_2021.xlsx",4,"algae_Rae_2021_1","parent_id","algae_Zhang_2017_43","matched","phytoplankton_zhang_2017.xlsx",46,"phytoplankton_Zhang_2017_43",0,0,0.000500000000016598,FALSE,"T","T",,,FALSE
"phytoplankton_rae_2021.xlsx",5,"algae_Rae_2021_2","parent_id","algae_Zhang_2017_44","matched","phytoplankton_zhang_2017.xlsx",47,"phytoplankton_Zhang_2017_44",0,0,0.000500000000016598,FALSE,"T","T",,,FALSE
"phytoplankton_rae_2021.xlsx",6,"algae_Rae_2021_3","parent_id","algae_Zhang_2017_45","matched","phytoplankton_zhang_2017.xlsx",48,"phytoplankton_Zhang_2017_45",0,0,0.000500000000016598,FALSE,"T","T",,,FALSE
"phytoplankton_rae_2021.xlsx",7,"algae_Rae_2021_4","parent_id","algae_Zhang_2017_46","matched","phytoplankton_zhang_2017.xlsx",49,"phytoplankton_Zhang_2017_46",0,0,0.000500000000016598,FALSE,"T","T",,,FALSE
"phytoplankton_rae_2021.xlsx",8,"algae_Rae_2021_5","parent_id","algae_Zhang_2017_47","matched","phytoplankton_zhang_2017.xlsx",50,"phytoplankton_Zhang_2017_47",0,0,0.000500000000016598,FALSE,"T","T",,,FALSE
"phytoplankton_rae_2021.xlsx",9,"algae_Rae_2021_6","parent_id","algae_Zhang_2017_48","matched","phytoplankton_zhang_2017.xlsx",51,"phytoplankton_Zhang_2017_48",0,0,0.000500000000016598,FALSE,"T","T",,,FALSE
"phytoplankton_rae_2021.xlsx",10,"algae_Rae_2021_7","parent_id","algae_Zhang_2017_49","matched","phytoplankton_zhang_2017.xlsx",52,"phytoplankton_Zhang_2017_49",0,0,0.000500000000016598,FALSE,"T","T",,,FALSE
"phytoplankton_rae_2021.xlsx",11,"algae_Rae_2021_8","parent_id","algae_Zhang_2017_50","matched","phytoplankton_zhang_2017.xlsx",53,"phytoplankton_Zhang_2017_50",0,0,0.000500000000016598,FALSE,"T","T",,,FALSE
"phytoplankton_rae_2021.xlsx",12,"algae_Rae_2021_9","parent_id","algae_Zhang_2017_51","matched","phytoplankton_zhang_2017.xlsx",54,"phytoplankton_Zhang_2017_51",0,0,0.000500000000016598,FALSE,"T","T",,,FALSE
"phytoplankton_rae_2021.xlsx",13,"algae_Rae_2021_10","parent_id","algae_Zhang_2017_52","matched","phytoplankton_zhang_2017.xlsx",55,"phytoplankton_Zhang_2017_52",0,0,0.000500000000016598,FALSE,"T","T",,,FALSE
"phytoplankton_rae_2021.xlsx",14,"algae_Rae_2021_11","parent_id","algae_Zhang_2017_53","matched","phytoplankton_zhang_2017.xlsx",56,"phytoplankton_Zhang_2017_53",0,0,0.000500000000016598,FALSE,"T","T",,,FALSE
"phytoplankton_rae_2021.xlsx",15,"algae_Rae_2021_12","parent_id","algae_Zhang_2017_54","matched","phytoplankton_zhang_2017.xlsx",57,"phytoplankton_Zhang_2017_54",0,0,0.000500000000016598,FALSE,"T","T",,,FALSE
"phytoplankton_rae_2021.xlsx",16,"algae_Rae_2021_13","parent_id","algae_Zhang_2017_55","matched","phytoplankton_zhang_2017.xlsx",58,"phytoplankton_Zhang_2017_55",0,0,0.000500000000016598,FALSE,"T","T",,,FALSE
"phytoplankton_rae_2021.xlsx",17,"algae_Rae_2021_14","parent_id","algae_Zhang_2017_56","matched","phytoplankton_zhang_2017.xlsx",59,"phytoplankton_Zhang_2017_56",0,0,0.000500000000016598,FALSE,"T","T",,,FALSE
"phytoplankton_rae_2021.xlsx",18,"algae_Rae_2021_15","parent_id","algae_Zhang_2017_57","matched","phytoplankton_zhang_2017.xlsx",60,"phytoplankton_Zhang_2017_57",0,0,0.000500000000016598,FALSE,"T","T",,,FALSE
"phytoplankton_rae_2021.xlsx",19,"algae_Rae_2021_16","parent_id","algae_Zhang_2017_58","matched","phytoplankton_zhang_2017.xlsx",61,"phytoplankton_Zhang_2017_58",0,0,0.000500000000016598,FALSE,"T","T",,,FALSE
"phytoplankton_rae_2021.xlsx",20,"algae_Rae_2021_17","parent_id","algae_Zhang_2017_59","matched","phytoplankton_zhang_2017.xlsx",62,"phytoplankton_Zhang_2017_59",0,0,0.000500000000016598,FALSE,"T","T",,,FALSE
