"file","source_row","field","value","problem"
"boron_isotopes_hoenisch_2009.xlsx",20,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2009.xlsx",21,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2009.xlsx",22,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2009.xlsx",23,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2009.xlsx",24,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2009.xlsx",25,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2009.xlsx",26,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2009.xlsx",27,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2009.xlsx",28,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2009.xlsx",29,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2009.xlsx",30,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2009.xlsx",31,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2009.xlsx",32,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2009.xlsx",33,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2009.xlsx",34,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
"boron_isotopes_hoenisch_2009.xlsx",35,"BY: type.of.uncertainty.(e.g.,.set.value,.normal.distribution,.+/-.range)","based on +/- 3% of measured Mg/Ca value, see column BP","Uncertainty magnitude present; type missing or not handled by this mapping"
