"file_1","sheet_1","source_row_1","publication_year_1","sample_1","site_1","depth_m_1","composite_depth_m_1","lat_1","lon_1","age_Ma_1","species_1","d11B_replicates_1","MgCa_replicates_1","replicate_2SE_1","file_2","sheet_2","source_row_2","publication_year_2","sample_2","site_2","depth_m_2","composite_depth_m_2","lat_2","lon_2","age_Ma_2","species_2","d11B_replicates_2","MgCa_replicates_2","replicate_2SE_2","status"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",62,2017,"ODP 999_A_2_2_63_65","ODP 999",9.73,9.73,12.74,-78.74,0.25784,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",167,2018,"ODP 999_A_2_2_63_65","ODP 999",9.73,9.73,12.74,-78.74,0.25784,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",63,2017,"ODP 999_A_4_7_22_24","ODP 999",35.82,35.82,12.74,-78.74,1.08726,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",168,2018,"ODP 999_A_4_7_22_24","ODP 999",35.82,35.82,12.74,-78.74,1.08726,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",64,2017,"ODP 999_A_4_7_32.888376999999849_34.888376999999849","ODP 999",35.92960246,35.92960246,12.74,-78.74,1.08869,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",169,2018,"ODP 999_A_4_7_32.888376999999849_34.888376999999849","ODP 999",35.92960246,35.92960246,12.74,-78.74,1.08869,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",65,2017,"ODP 999_A_4_7_41.694102999999785_43.694102999999785","ODP 999",36.01765972,36.01765972,12.74,-78.74,1.09003,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",170,2018,"ODP 999_A_4_7_41.694102999999785_43.694102999999785","ODP 999",36.01765972,36.01765972,12.74,-78.74,1.09003,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",66,2017,"ODP 999_A_4_7_51.695479000000091_53.695479000000091","ODP 999",36.11767348,36.11767348,12.74,-78.74,1.09267,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",171,2018,"ODP 999_A_4_7_51.695479000000091_53.695479000000091","ODP 999",36.11767348,36.11767348,12.74,-78.74,1.09267,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",67,2017,"ODP 999_A_4_7_60_62","ODP 999",36.2,36.2,12.74,-78.74,1.09471,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",172,2018,"ODP 999_A_4_7_60_62","ODP 999",36.2,36.2,12.74,-78.74,1.09471,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",68,2017,"ODP 999_A_4_CC_11_13","ODP 999",36.43,36.43,12.74,-78.74,1.09946,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",173,2018,"ODP 999_A_4_CC_11_13","ODP 999",36.43,36.43,12.74,-78.74,1.09946,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",69,2017,"ODP 999_A_5_1_12_14","ODP 999",36.22,36.22,12.74,-78.74,1.10242,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",174,2018,"ODP 999_A_5_1_12_14","ODP 999",36.22,36.22,12.74,-78.74,1.10242,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",70,2017,"ODP 999_A_5_1_17_19","ODP 999",36.27,36.27,12.74,-78.74,1.10316,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",175,2018,"ODP 999_A_5_1_17_19","ODP 999",36.27,36.27,12.74,-78.74,1.10316,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",71,2017,"ODP 999_A_5_1_37.517309000000353_39.517309000000353","ODP 999",36.47494841,36.47494841,12.74,-78.74,1.1062,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",176,2018,"ODP 999_A_5_1_37.517309000000353_39.517309000000353","ODP 999",36.47494841,36.47494841,12.74,-78.74,1.1062,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",72,2017,"ODP 999_A_5_1_48.399195000000304_50.399195000000304","ODP 999",36.58376727,36.58376727,12.74,-78.74,1.10782,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",177,2018,"ODP 999_A_5_1_48.399195000000304_50.399195000000304","ODP 999",36.58376727,36.58376727,12.74,-78.74,1.10782,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",73,2017,"ODP 999_A_5_1_59.281265999999931_61.281265999999931","ODP 999",36.69258798,36.69258798,12.74,-78.74,1.1103,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",178,2018,"ODP 999_A_5_1_59.281265999999931_61.281265999999931","ODP 999",36.69258798,36.69258798,12.74,-78.74,1.1103,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",74,2017,"ODP 999_A_5_1_70.16303500000015_72.16303500000015","ODP 999",36.80140567,36.80140567,12.74,-78.74,1.1128,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",179,2018,"ODP 999_A_5_1_70.16303500000015_72.16303500000015","ODP 999",36.80140567,36.80140567,12.74,-78.74,1.1128,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",75,2017,"ODP 999_A_5_1_80.892932000000371_82.892932000000371","ODP 999",36.90870464,36.90870464,12.74,-78.74,1.11526,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",180,2018,"ODP 999_A_5_1_80.892932000000371_82.892932000000371","ODP 999",36.90870464,36.90870464,12.74,-78.74,1.11526,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",76,2017,"ODP 999_A_5_1_90.361001000000073_92.361001000000073","ODP 999",37.00338533,37.00338533,12.74,-78.74,1.11786,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",181,2018,"ODP 999_A_5_1_90.361001000000073_92.361001000000073","ODP 999",37.00338533,37.00338533,12.74,-78.74,1.11786,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",77,2017,"ODP 999_A_5_1_98.801709999999986_100.80170999999999","ODP 999",37.08779242,37.08779242,12.74,-78.74,1.12036,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",182,2018,"ODP 999_A_5_1_98.801709999999986_100.80170999999999","ODP 999",37.08779242,37.08779242,12.74,-78.74,1.12036,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",78,2017,"ODP 999_A_5_1_108_110","ODP 999",37.18,37.18,12.74,-78.74,1.12309,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",183,2018,"ODP 999_A_5_1_108_110","ODP 999",37.18,37.18,12.74,-78.74,1.12309,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",79,2017,"ODP 999_A_5_1_118_120","ODP 999",37.28,37.28,12.74,-78.74,1.12606,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",184,2018,"ODP 999_A_5_1_118_120","ODP 999",37.28,37.28,12.74,-78.74,1.12606,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",80,2017,"ODP 999_A_5_1_123_125","ODP 999",37.33,37.33,12.74,-78.74,1.12781,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",185,2018,"ODP 999_A_5_1_123_125","ODP 999",37.33,37.33,12.74,-78.74,1.12781,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
"boron_isotopes_chalk_2017_p1.0.xlsx","Sheet1",81,2017,"ODP 999_A_5_1_132_134","ODP 999",37.42,37.42,12.74,-78.74,1.13097,"Globigerinoides ruber white (sensu stricto)",,,,"boron_isotopes_sosdian_2018_p1.0.xlsx","Sheet1",186,2018,"ODP 999_A_5_1_132_134","ODP 999",37.42,37.42,12.74,-78.74,1.13097,"Globigerinoides ruber white (sensu stricto)",,,,"ambiguous: both retained; human review needed"
