"file_1","sheet_1","source_row_1","publication_year_1","sample_1","lat_1","lon_1","age_Ma_1","formation_1","depth_m_1","file_2","sheet_2","source_row_2","publication_year_2","sample_2","lat_2","lon_2","age_Ma_2","formation_2","depth_m_2","status"
"paleosol_hu_2019.xlsx","paleosol data",12,2019,"Ss-09",29.5,107.5,252.3,"Lower Feixianguan Formation",,"paleosol_hu_2019.xlsx","paleosol data",38,2019,"Ss-09",29.5,107.5,252.3,"Lower Feixianguan Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",25,2019,"Ss-09",29.5,107.5,252.3,"Lower Feixianguan Formation",,"paleosol_hu_2019.xlsx","paleosol data",38,2019,"Ss-09",29.5,107.5,252.3,"Lower Feixianguan Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",13,2019,"Ss-10",29.5,107.5,252.3,"Lower Feixianguan Formation",,"paleosol_hu_2019.xlsx","paleosol data",39,2019,"Ss-10",29.5,107.5,252.3,"Lower Feixianguan Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",26,2019,"Ss-10",29.5,107.5,252.3,"Lower Feixianguan Formation",,"paleosol_hu_2019.xlsx","paleosol data",39,2019,"Ss-10",29.5,107.5,252.3,"Lower Feixianguan Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",14,2019,"Ss-11",29.5,107.5,252.3,"Lower Feixianguan Formation",,"paleosol_hu_2019.xlsx","paleosol data",40,2019,"Ss-11",29.5,107.5,252.3,"Lower Feixianguan Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",27,2019,"Ss-11",29.5,107.5,252.3,"Lower Feixianguan Formation",,"paleosol_hu_2019.xlsx","paleosol data",40,2019,"Ss-11",29.5,107.5,252.3,"Lower Feixianguan Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",15,2019,"Ss-12",29.5,107.5,252.3,"Lower Feixianguan Formation",,"paleosol_hu_2019.xlsx","paleosol data",41,2019,"Ss-12",29.5,107.5,252.3,"Lower Feixianguan Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",28,2019,"Ss-12",29.5,107.5,252.3,"Lower Feixianguan Formation",,"paleosol_hu_2019.xlsx","paleosol data",41,2019,"Ss-12",29.5,107.5,252.3,"Lower Feixianguan Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",16,2019,"Ss-13",29.5,107.5,252.3,"Lower Feixianguan Formation",,"paleosol_hu_2019.xlsx","paleosol data",42,2019,"Ss-13",29.5,107.5,252.3,"Lower Feixianguan Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",29,2019,"Ss-13",29.5,107.5,252.3,"Lower Feixianguan Formation",,"paleosol_hu_2019.xlsx","paleosol data",42,2019,"Ss-13",29.5,107.5,252.3,"Lower Feixianguan Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",4,2019,"Ss-01",29.5,107.5,252.3,"Upper Changhsing Formation",,"paleosol_hu_2019.xlsx","paleosol data",43,2019,"Ss-01",29.5,107.5,252.3,"Upper Changhsing Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",5,2019,"Ss-02",29.5,107.5,252.3,"Upper Changhsing Formation",,"paleosol_hu_2019.xlsx","paleosol data",44,2019,"Ss-02",29.5,107.5,252.3,"Upper Changhsing Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",18,2019,"Ss-02",29.5,107.5,252.3,"Upper Changhsing Formation",,"paleosol_hu_2019.xlsx","paleosol data",44,2019,"Ss-02",29.5,107.5,252.3,"Upper Changhsing Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",31,2019,"Ss-02",29.5,107.5,252.3,"Upper Changhsing Formation",,"paleosol_hu_2019.xlsx","paleosol data",44,2019,"Ss-02",29.5,107.5,252.3,"Upper Changhsing Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",6,2019,"Ss-03",29.5,107.5,252.3,"Upper Changhsing Formation",,"paleosol_hu_2019.xlsx","paleosol data",45,2019,"Ss-03",29.5,107.5,252.3,"Upper Changhsing Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",19,2019,"Ss-03",29.5,107.5,252.3,"Upper Changhsing Formation",,"paleosol_hu_2019.xlsx","paleosol data",45,2019,"Ss-03",29.5,107.5,252.3,"Upper Changhsing Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",32,2019,"Ss-03",29.5,107.5,252.3,"Upper Changhsing Formation",,"paleosol_hu_2019.xlsx","paleosol data",45,2019,"Ss-03",29.5,107.5,252.3,"Upper Changhsing Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",7,2019,"Ss-04",29.5,107.5,252.3,"Upper Changhsing Formation",,"paleosol_hu_2019.xlsx","paleosol data",46,2019,"Ss-04",29.5,107.5,252.3,"Upper Changhsing Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",20,2019,"Ss-04",29.5,107.5,252.3,"Upper Changhsing Formation",,"paleosol_hu_2019.xlsx","paleosol data",46,2019,"Ss-04",29.5,107.5,252.3,"Upper Changhsing Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",33,2019,"Ss-04",29.5,107.5,252.3,"Upper Changhsing Formation",,"paleosol_hu_2019.xlsx","paleosol data",46,2019,"Ss-04",29.5,107.5,252.3,"Upper Changhsing Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",8,2019,"Ss-05",29.5,107.5,252.3,"Upper Changhsing Formation",,"paleosol_hu_2019.xlsx","paleosol data",47,2019,"Ss-05",29.5,107.5,252.3,"Upper Changhsing Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",21,2019,"Ss-05",29.5,107.5,252.3,"Upper Changhsing Formation",,"paleosol_hu_2019.xlsx","paleosol data",47,2019,"Ss-05",29.5,107.5,252.3,"Upper Changhsing Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",34,2019,"Ss-05",29.5,107.5,252.3,"Upper Changhsing Formation",,"paleosol_hu_2019.xlsx","paleosol data",47,2019,"Ss-05",29.5,107.5,252.3,"Upper Changhsing Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",9,2019,"Ss-06",29.5,107.5,252.3,"Upper Changhsing Formation",,"paleosol_hu_2019.xlsx","paleosol data",48,2019,"Ss-06",29.5,107.5,252.3,"Upper Changhsing Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",22,2019,"Ss-06",29.5,107.5,252.3,"Upper Changhsing Formation",,"paleosol_hu_2019.xlsx","paleosol data",48,2019,"Ss-06",29.5,107.5,252.3,"Upper Changhsing Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",35,2019,"Ss-06",29.5,107.5,252.3,"Upper Changhsing Formation",,"paleosol_hu_2019.xlsx","paleosol data",48,2019,"Ss-06",29.5,107.5,252.3,"Upper Changhsing Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",10,2019,"Ss-07",29.5,107.5,252.3,"Upper Changhsing Formation",,"paleosol_hu_2019.xlsx","paleosol data",49,2019,"Ss-07",29.5,107.5,252.3,"Upper Changhsing Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",23,2019,"Ss-07",29.5,107.5,252.3,"Upper Changhsing Formation",,"paleosol_hu_2019.xlsx","paleosol data",49,2019,"Ss-07",29.5,107.5,252.3,"Upper Changhsing Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",36,2019,"Ss-07",29.5,107.5,252.3,"Upper Changhsing Formation",,"paleosol_hu_2019.xlsx","paleosol data",49,2019,"Ss-07",29.5,107.5,252.3,"Upper Changhsing Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",11,2019,"Ss-08",29.5,107.5,252.3,"Upper Changhsing Formation",,"paleosol_hu_2019.xlsx","paleosol data",50,2019,"Ss-08",29.5,107.5,252.3,"Upper Changhsing Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",24,2019,"Ss-08",29.5,107.5,252.3,"Upper Changhsing Formation",,"paleosol_hu_2019.xlsx","paleosol data",50,2019,"Ss-08",29.5,107.5,252.3,"Upper Changhsing Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",37,2019,"Ss-08",29.5,107.5,252.3,"Upper Changhsing Formation",,"paleosol_hu_2019.xlsx","paleosol data",50,2019,"Ss-08",29.5,107.5,252.3,"Upper Changhsing Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",12,2019,"Ss-09",29.5,107.5,252.3,"Lower Feixianguan Formation",,"paleosol_hu_2019.xlsx","paleosol data",51,2019,"Ss-09",29.5,107.5,252.3,"Lower Feixianguan Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",25,2019,"Ss-09",29.5,107.5,252.3,"Lower Feixianguan Formation",,"paleosol_hu_2019.xlsx","paleosol data",51,2019,"Ss-09",29.5,107.5,252.3,"Lower Feixianguan Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",38,2019,"Ss-09",29.5,107.5,252.3,"Lower Feixianguan Formation",,"paleosol_hu_2019.xlsx","paleosol data",51,2019,"Ss-09",29.5,107.5,252.3,"Lower Feixianguan Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",13,2019,"Ss-10",29.5,107.5,252.3,"Lower Feixianguan Formation",,"paleosol_hu_2019.xlsx","paleosol data",52,2019,"Ss-10",29.5,107.5,252.3,"Lower Feixianguan Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",26,2019,"Ss-10",29.5,107.5,252.3,"Lower Feixianguan Formation",,"paleosol_hu_2019.xlsx","paleosol data",52,2019,"Ss-10",29.5,107.5,252.3,"Lower Feixianguan Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",39,2019,"Ss-10",29.5,107.5,252.3,"Lower Feixianguan Formation",,"paleosol_hu_2019.xlsx","paleosol data",52,2019,"Ss-10",29.5,107.5,252.3,"Lower Feixianguan Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",14,2019,"Ss-11",29.5,107.5,252.3,"Lower Feixianguan Formation",,"paleosol_hu_2019.xlsx","paleosol data",53,2019,"Ss-11",29.5,107.5,252.3,"Lower Feixianguan Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",27,2019,"Ss-11",29.5,107.5,252.3,"Lower Feixianguan Formation",,"paleosol_hu_2019.xlsx","paleosol data",53,2019,"Ss-11",29.5,107.5,252.3,"Lower Feixianguan Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",40,2019,"Ss-11",29.5,107.5,252.3,"Lower Feixianguan Formation",,"paleosol_hu_2019.xlsx","paleosol data",53,2019,"Ss-11",29.5,107.5,252.3,"Lower Feixianguan Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",15,2019,"Ss-12",29.5,107.5,252.3,"Lower Feixianguan Formation",,"paleosol_hu_2019.xlsx","paleosol data",54,2019,"Ss-12",29.5,107.5,252.3,"Lower Feixianguan Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",28,2019,"Ss-12",29.5,107.5,252.3,"Lower Feixianguan Formation",,"paleosol_hu_2019.xlsx","paleosol data",54,2019,"Ss-12",29.5,107.5,252.3,"Lower Feixianguan Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",41,2019,"Ss-12",29.5,107.5,252.3,"Lower Feixianguan Formation",,"paleosol_hu_2019.xlsx","paleosol data",54,2019,"Ss-12",29.5,107.5,252.3,"Lower Feixianguan Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",16,2019,"Ss-13",29.5,107.5,252.3,"Lower Feixianguan Formation",,"paleosol_hu_2019.xlsx","paleosol data",55,2019,"Ss-13",29.5,107.5,252.3,"Lower Feixianguan Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",29,2019,"Ss-13",29.5,107.5,252.3,"Lower Feixianguan Formation",,"paleosol_hu_2019.xlsx","paleosol data",55,2019,"Ss-13",29.5,107.5,252.3,"Lower Feixianguan Formation",,"ambiguous: both retained; human review needed"
"paleosol_hu_2019.xlsx","paleosol data",42,2019,"Ss-13",29.5,107.5,252.3,"Lower Feixianguan Formation",,"paleosol_hu_2019.xlsx","paleosol data",55,2019,"Ss-13",29.5,107.5,252.3,"Lower Feixianguan Formation",,"ambiguous: both retained; human review needed"
"paleosol_zhu_2021.xlsx","paleosol data",4,2021,"BP 2-1",33.591111,-99.936667,292.45,"Wichita Group, Upper Nocona Formation, north-central Texas",,"paleosol_zhu_2021.xlsx","paleosol data",10,2021,"BP 2-1",33.591111,-99.936667,292.45,"Wichita Group, Upper Nocona Formation, north-central Texas",,"record 1 retained; record 2 removed/merged"
"paleosol_zhu_2021.xlsx","paleosol data",5,2021,"BP 2-2",33.591111,-99.936667,292.45,"Wichita Group, Upper Nocona Formation, north-central Texas",,"paleosol_zhu_2021.xlsx","paleosol data",11,2021,"BP 2-2",33.591111,-99.936667,292.45,"Wichita Group, Upper Nocona Formation, north-central Texas",,"record 1 retained; record 2 removed/merged"
"paleosol_zhu_2021.xlsx","paleosol data",6,2021,"BP 2-3",33.591111,-99.936667,292.45,"Wichita Group, Upper Nocona Formation, north-central Texas",,"paleosol_zhu_2021.xlsx","paleosol data",12,2021,"BP 2-3",33.591111,-99.936667,292.45,"Wichita Group, Upper Nocona Formation, north-central Texas",,"record 1 retained; record 2 removed/merged"
"paleosol_zhu_2021.xlsx","paleosol data",7,2021,"BP 2-1",33.591111,-99.936667,292.45,"Wichita Group, Upper Nocona Formation, north-central Texas",,"paleosol_zhu_2021.xlsx","paleosol data",13,2021,"BP 2-1",33.591111,-99.936667,292.45,"Wichita Group, Upper Nocona Formation, north-central Texas",,"record 1 retained; record 2 removed/merged"
"paleosol_zhu_2021.xlsx","paleosol data",8,2021,"BP 2-2",33.591111,-99.936667,292.45,"Wichita Group, Upper Nocona Formation, north-central Texas",,"paleosol_zhu_2021.xlsx","paleosol data",14,2021,"BP 2-2",33.591111,-99.936667,292.45,"Wichita Group, Upper Nocona Formation, north-central Texas",,"record 1 retained; record 2 removed/merged"
"paleosol_zhu_2021.xlsx","paleosol data",9,2021,"BP 2-3",33.591111,-99.936667,292.45,"Wichita Group, Upper Nocona Formation, north-central Texas",,"paleosol_zhu_2021.xlsx","paleosol data",15,2021,"BP 2-3",33.591111,-99.936667,292.45,"Wichita Group, Upper Nocona Formation, north-central Texas",,"record 1 retained; record 2 removed/merged"
"paleosol_zhu_2021.xlsx","paleosol data",16,2021,"Wil 1-1",33.6069444444444,-99.9927777777778,292.45,"Wichita Group, Upper Nocona Formation, north-central Texas",,"paleosol_zhu_2021.xlsx","paleosol data",18,2021,"Wil 1-1",33.6069444444444,-99.9927777777778,292.45,"Wichita Group, Upper Nocona Formation, north-central Texas",,"record 1 retained; record 2 removed/merged"
"paleosol_zhu_2021.xlsx","paleosol data",17,2021,"Wil 1-1",33.6069444444444,-99.9927777777778,292.45,"Wichita Group, Upper Nocona Formation, north-central Texas",,"paleosol_zhu_2021.xlsx","paleosol data",19,2021,"Wil 1-1",33.6069444444444,-99.9927777777778,292.45,"Wichita Group, Upper Nocona Formation, north-central Texas",,"record 1 retained; record 2 removed/merged"
"paleosol_zhu_2021.xlsx","paleosol data",20,2021,"CCP 1-3",31.8486111111111,-99.4355555555556,292.45,"Albany Group, Upper Admiral Formation, north-central Texas",,"paleosol_zhu_2021.xlsx","paleosol data",22,2021,"CCP 1-3",31.8486111111111,-99.4355555555556,292.45,"Albany Group, Upper Admiral Formation, north-central Texas",,"record 1 retained; record 2 removed/merged"
"paleosol_zhu_2021.xlsx","paleosol data",21,2021,"CCP 1-3",31.8486111111111,-99.4355555555556,292.45,"Albany Group, Upper Admiral Formation, north-central Texas",,"paleosol_zhu_2021.xlsx","paleosol data",23,2021,"CCP 1-3",31.8486111111111,-99.4355555555556,292.45,"Albany Group, Upper Admiral Formation, north-central Texas",,"record 1 retained; record 2 removed/merged"
"paleosol_zhu_2021.xlsx","paleosol data",24,2021,"MWR 2-1",33.8233333333333,-99.0541666666667,280.2,"Wichita Group, Middle Waggoner Ranch Formation, north-central Texas",,"paleosol_zhu_2021.xlsx","paleosol data",26,2021,"MWR 2-1",33.8233333333333,-99.0541666666667,280.2,"Wichita Group, Middle Waggoner Ranch Formation, north-central Texas",,"record 1 retained; record 2 removed/merged"
"paleosol_zhu_2021.xlsx","paleosol data",25,2021,"MWR 2-1",33.8233333333333,-99.0541666666667,280.2,"Wichita Group, Middle Waggoner Ranch Formation, north-central Texas",,"paleosol_zhu_2021.xlsx","paleosol data",27,2021,"MWR 2-1",33.8233333333333,-99.0541666666667,280.2,"Wichita Group, Middle Waggoner Ranch Formation, north-central Texas",,"record 1 retained; record 2 removed/merged"
"paleosol_zhu_2021.xlsx","paleosol data",28,2021,"GB-4",33.6819444444444,-99.1202777777778,280.2,"Wichita Group, Upper Waggoner Ranch Formation, north-central Texas",,"paleosol_zhu_2021.xlsx","paleosol data",30,2021,"GB-4",33.6819444444444,-99.1202777777778,280.2,"Wichita Group, Upper Waggoner Ranch Formation, north-central Texas",,"record 1 retained; record 2 removed/merged"
"paleosol_zhu_2021.xlsx","paleosol data",29,2021,"GB-4",33.6819444444444,-99.1202777777778,280.2,"Wichita Group, Upper Waggoner Ranch Formation, north-central Texas",,"paleosol_zhu_2021.xlsx","paleosol data",31,2021,"GB-4",33.6819444444444,-99.1202777777778,280.2,"Wichita Group, Upper Waggoner Ranch Formation, north-central Texas",,"record 1 retained; record 2 removed/merged"
"paleosol_zhu_2021.xlsx","paleosol data",32,2021,"BC-1",33.8141666666667,-99.0013888888889,280.2,"Wichita Group, Lower Waggoner Ranch Formation, north-central Texas",,"paleosol_zhu_2021.xlsx","paleosol data",34,2021,"BC-1",33.8141666666667,-99.0013888888889,280.2,"Wichita Group, Lower Waggoner Ranch Formation, north-central Texas",,"record 1 retained; record 2 removed/merged"
