"combined_row","field","source","conversion"
177,"sample","stomata-sr_steinthorsdottir_2019a.xlsx#stomatal ratio!O4",
177,"doi","stomata-sr_steinthorsdottir_2019a.xlsx#stomatal ratio!D4",
177,"age_mean","stomata-sr_steinthorsdottir_2019a.xlsx#stomatal ratio!V4",
177,"age_min","stomata-sr_steinthorsdottir_2019a.xlsx#stomatal ratio!X4",
177,"age_max","stomata-sr_steinthorsdottir_2019a.xlsx#stomatal ratio!W4",
177,"age_notes","stomata-sr_steinthorsdottir_2019a.xlsx#stomatal ratio!Z4",
177,"family","stomata-sr_steinthorsdottir_2019a.xlsx#stomatal ratio!P4",
177,"gen_notes","stomata-sr_steinthorsdottir_2019a.xlsx#stomatal ratio!AX4",
178,"sample","stomata-sr_steinthorsdottir_2019a.xlsx#stomatal ratio!O5",
178,"doi","stomata-sr_steinthorsdottir_2019a.xlsx#stomatal ratio!D5",
178,"lat","stomata-sr_steinthorsdottir_2019a.xlsx#stomatal ratio!AB5",
178,"lon","stomata-sr_steinthorsdottir_2019a.xlsx#stomatal ratio!AC5",
178,"age_mean","stomata-sr_steinthorsdottir_2019a.xlsx#stomatal ratio!V5",
178,"age_min","stomata-sr_steinthorsdottir_2019a.xlsx#stomatal ratio!X5",
178,"age_max","stomata-sr_steinthorsdottir_2019a.xlsx#stomatal ratio!W5",
178,"age_notes","stomata-sr_steinthorsdottir_2019a.xlsx#stomatal ratio!Z5",
178,"family","stomata-sr_steinthorsdottir_2019a.xlsx#stomatal ratio!P5",
178,"gen_notes","stomata-sr_steinthorsdottir_2019a.xlsx#stomatal ratio!AX5",
179,"sample","stomata-si_wang_2015.xlsx#Stomatal index!O2",
179,"doi","stomata-si_wang_2015.xlsx#Stomatal index!D2",
179,"lat","stomata-si_wang_2015.xlsx#Stomatal index!AA2",
179,"lon","stomata-si_wang_2015.xlsx#Stomatal index!AB2",
179,"age_mean","stomata-si_wang_2015_p1.0.xlsx#Stomatal index!AH2",
179,"age_min","stomata-si_wang_2015_p1.0.xlsx#Stomatal index!AJ2",
179,"age_max","stomata-si_wang_2015_p1.0.xlsx#Stomatal index!AI2",
179,"age_notes","stomata-si_wang_2015.xlsx#Stomatal index!Z2",
179,"family","stomata-si_wang_2015.xlsx#Stomatal index!P2",
179,"genus","stomata-si_wang_2015.xlsx#Stomatal index!Q2",
180,"sample","stomata-si_wang_2015.xlsx#Stomatal index!O3",
180,"doi","stomata-si_wang_2015.xlsx#Stomatal index!D3",
180,"lat","stomata-si_wang_2015.xlsx#Stomatal index!AA3",
180,"lon","stomata-si_wang_2015.xlsx#Stomatal index!AB3",
180,"age_mean","stomata-si_wang_2015.xlsx#Stomatal index!V3",
180,"age_min","stomata-si_wang_2015.xlsx#Stomatal index!X3",
180,"age_max","stomata-si_wang_2015.xlsx#Stomatal index!W3",
180,"age_notes","stomata-si_wang_2015.xlsx#Stomatal index!Z3",
180,"family","stomata-si_wang_2015.xlsx#Stomatal index!P3",
180,"genus","stomata-si_wang_2015.xlsx#Stomatal index!Q3",
181,"sample","stomata-si_wang_2015.xlsx#Stomatal index!O4",
181,"doi","stomata-si_wang_2015.xlsx#Stomatal index!D4",
181,"lat","stomata-si_wang_2015.xlsx#Stomatal index!AA4",
181,"lon","stomata-si_wang_2015.xlsx#Stomatal index!AB4",
181,"age_mean","stomata-si_wang_2015.xlsx#Stomatal index!V4",
181,"age_min","stomata-si_wang_2015.xlsx#Stomatal index!X4",
181,"age_max","stomata-si_wang_2015.xlsx#Stomatal index!W4",
181,"age_notes","stomata-si_wang_2015.xlsx#Stomatal index!Z4",
181,"family","stomata-si_wang_2015.xlsx#Stomatal index!P4",
181,"genus","stomata-si_wang_2015.xlsx#Stomatal index!Q4",
182,"sample","stomata-si_wang_2015.xlsx#Stomatal index!O5",
182,"doi","stomata-si_wang_2015.xlsx#Stomatal index!D5",
182,"lat","stomata-si_wang_2015.xlsx#Stomatal index!AA5",
182,"lon","stomata-si_wang_2015.xlsx#Stomatal index!AB5",
182,"age_mean","stomata-si_wang_2015.xlsx#Stomatal index!V5",
182,"age_min","stomata-si_wang_2015.xlsx#Stomatal index!X5",
182,"age_max","stomata-si_wang_2015.xlsx#Stomatal index!W5",
182,"age_notes","stomata-si_wang_2015.xlsx#Stomatal index!Z5",
182,"family","stomata-si_wang_2015.xlsx#Stomatal index!P5",
182,"genus","stomata-si_wang_2015.xlsx#Stomatal index!Q5",
183,"sample","stomata-si_wang_2015.xlsx#Stomatal index!O6",
183,"doi","stomata-si_wang_2015.xlsx#Stomatal index!D6",
183,"lat","stomata-si_wang_2015.xlsx#Stomatal index!AA6",
183,"lon","stomata-si_wang_2015.xlsx#Stomatal index!AB6",
183,"age_mean","stomata-si_wang_2015.xlsx#Stomatal index!V6",
183,"age_min","stomata-si_wang_2015.xlsx#Stomatal index!X6",
183,"age_max","stomata-si_wang_2015.xlsx#Stomatal index!W6",
183,"age_notes","stomata-si_wang_2015.xlsx#Stomatal index!Z6",
183,"family","stomata-si_wang_2015.xlsx#Stomatal index!P6",
183,"genus","stomata-si_wang_2015.xlsx#Stomatal index!Q6",
184,"sample","stomata-si_wang_2015.xlsx#Stomatal index!O7",
184,"doi","stomata-si_wang_2015.xlsx#Stomatal index!D7",
184,"lat","stomata-si_wang_2015.xlsx#Stomatal index!AA7",
184,"lon","stomata-si_wang_2015.xlsx#Stomatal index!AB7",
184,"age_mean","stomata-si_wang_2015.xlsx#Stomatal index!V7",
184,"age_min","stomata-si_wang_2015.xlsx#Stomatal index!X7",
184,"age_max","stomata-si_wang_2015.xlsx#Stomatal index!W7",
184,"age_notes","stomata-si_wang_2015.xlsx#Stomatal index!Z7",
184,"family","stomata-si_wang_2015.xlsx#Stomatal index!P7",
184,"genus","stomata-si_wang_2015.xlsx#Stomatal index!Q7",
185,"sample","stomata-si_wang_2015.xlsx#Stomatal index!O8",
185,"doi","stomata-si_wang_2015.xlsx#Stomatal index!D8",
185,"lat","stomata-si_wang_2015.xlsx#Stomatal index!AA8",
185,"lon","stomata-si_wang_2015.xlsx#Stomatal index!AB8",
185,"age_mean","stomata-si_wang_2015.xlsx#Stomatal index!V8",
185,"age_min","stomata-si_wang_2015.xlsx#Stomatal index!X8",
185,"age_max","stomata-si_wang_2015.xlsx#Stomatal index!W8",
185,"age_notes","stomata-si_wang_2015.xlsx#Stomatal index!Z8",
185,"family","stomata-si_wang_2015.xlsx#Stomatal index!P8",
185,"genus","stomata-si_wang_2015.xlsx#Stomatal index!Q8",
186,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O4",
186,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D4",
186,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB4",
186,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC4",
186,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V4",
186,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z4",
186,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P4",
186,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q4",
186,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK4","mm^-2 to m^-2: multiply by 1e6"
186,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK4; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA4",
186,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX4",
187,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O5",
187,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D5",
187,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB5",
187,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC5",
187,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V5",
187,"age_min","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!X5",
187,"age_max","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!W5",
187,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z5",
187,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P5",
187,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q5",
187,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX5",
188,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O6",
188,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D6",
188,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB6",
188,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC6",
188,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V6",
188,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z6",
188,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P6",
188,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q6",
188,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK6","mm^-2 to m^-2: multiply by 1e6"
188,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK6; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA6",
188,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX6",
189,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O7",
189,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D7",
189,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB7",
189,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC7",
189,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V7",
189,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z7",
189,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P7",
189,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q7",
189,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK7","mm^-2 to m^-2: multiply by 1e6"
189,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK7; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA7",
189,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX7",
190,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O8",
190,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D8",
190,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB8",
190,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC8",
190,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V8",
190,"age_min","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!X8",
190,"age_max","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!W8",
190,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z8",
190,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P8",
190,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q8",
190,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX8",
191,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O9",
191,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D9",
191,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB9",
191,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC9",
191,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V9",
191,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z9",
191,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P9",
191,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q9",
191,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK9","mm^-2 to m^-2: multiply by 1e6"
191,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK9; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA9",
191,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX9",
192,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O10",
192,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D10",
192,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB10",
192,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC10",
192,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V10",
192,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z10",
192,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P10",
192,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q10",
192,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK10","mm^-2 to m^-2: multiply by 1e6"
192,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK10; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA10",
192,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX10",
193,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O11",
193,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D11",
193,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB11",
193,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC11",
193,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V11",
193,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z11",
193,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P11",
193,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q11",
193,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX11",
194,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O12",
194,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D12",
194,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB12",
194,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC12",
194,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V12",
194,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z12",
194,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P12",
194,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q12",
194,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK12","mm^-2 to m^-2: multiply by 1e6"
194,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK12; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA12",
194,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX12",
195,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O13",
195,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D13",
195,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB13",
195,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC13",
195,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V13",
195,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z13",
195,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P13",
195,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q13",
195,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK13","mm^-2 to m^-2: multiply by 1e6"
195,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK13; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA13",
195,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX13",
196,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O14",
196,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D14",
196,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB14",
196,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC14",
196,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V14",
196,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z14",
196,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P14",
196,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q14",
196,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK14","mm^-2 to m^-2: multiply by 1e6"
196,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK14; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA14",
196,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX14",
197,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O15",
197,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D15",
197,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB15",
197,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC15",
197,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V15",
197,"age_min","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!X15",
197,"age_max","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!W15",
197,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z15",
197,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P15",
197,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q15",
197,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK15","mm^-2 to m^-2: multiply by 1e6"
197,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK15; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA15",
197,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX15",
198,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O16",
198,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D16",
198,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB16",
198,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC16",
198,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V16",
198,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z16",
198,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P16",
198,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q16",
198,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK16","mm^-2 to m^-2: multiply by 1e6"
198,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK16; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA16",
198,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX16",
199,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O17",
199,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D17",
199,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB17",
199,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC17",
199,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V17",
199,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z17",
199,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P17",
199,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q17",
199,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK17","mm^-2 to m^-2: multiply by 1e6"
199,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK17; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA17",
199,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX17",
200,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O18",
200,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D18",
200,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB18",
200,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC18",
200,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V18",
200,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z18",
200,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P18",
200,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q18",
200,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK18","mm^-2 to m^-2: multiply by 1e6"
200,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK18; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA18",
200,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX18",
201,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O19",
201,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D19",
201,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB19",
201,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC19",
201,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V19",
201,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z19",
201,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P19",
201,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q19",
201,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK19","mm^-2 to m^-2: multiply by 1e6"
201,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK19; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA19",
201,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX19",
202,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O20",
202,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D20",
202,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB20",
202,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC20",
202,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V20",
202,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z20",
202,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P20",
202,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q20",
202,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK20","mm^-2 to m^-2: multiply by 1e6"
202,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK20; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA20",
202,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX20",
203,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O21",
203,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D21",
203,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB21",
203,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC21",
203,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V21",
203,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z21",
203,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P21",
203,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q21",
203,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK21","mm^-2 to m^-2: multiply by 1e6"
203,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK21; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA21",
203,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX21",
204,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O22",
204,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D22",
204,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB22",
204,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC22",
204,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V22",
204,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z22",
204,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P22",
204,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q22",
204,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK22","mm^-2 to m^-2: multiply by 1e6"
204,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK22; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA22",
204,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX22",
205,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O23",
205,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D23",
205,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB23",
205,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC23",
205,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V23",
205,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z23",
205,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P23",
205,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q23",
205,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK23","mm^-2 to m^-2: multiply by 1e6"
205,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK23; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA23",
205,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX23",
206,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O24",
206,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D24",
206,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB24",
206,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC24",
206,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V24",
206,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z24",
206,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P24",
206,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q24",
206,"Dab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK24","mm^-2 to m^-2: multiply by 1e6"
206,"N_eDab","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AK24; stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AA24",
206,"gen_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AX24",
207,"sample","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!O25",
207,"doi","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!D25",
207,"lat","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AB25",
207,"lon","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!AC25",
207,"age_mean","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!V25",
207,"age_min","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!X25",
207,"age_max","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!W25",
207,"age_notes","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Z25",
207,"family","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!P25",
207,"genus","stomata-sr_mcelwain_2002.xlsx#stomatal ratio!Q25",
