"file","source_row","product","product_row","field","archive_value","product_value","action"
"stomata-si_kuerschner_2008.xlsx",17,"stomata-si_kuerschner_2008_p1.0.xlsx",17,"age_revision",,"Biostratigraphy updated to GTS2020","product addition/revision used"
"stomata-si_kuerschner_2008.xlsx",18,"stomata-si_kuerschner_2008_p1.0.xlsx",18,"age_mean","20","19.850000000000001","product addition/revision used"
"stomata-si_kuerschner_2008.xlsx",18,"stomata-si_kuerschner_2008_p1.0.xlsx",18,"age_min","19.7","18.2","product addition/revision used"
"stomata-si_kuerschner_2008.xlsx",18,"stomata-si_kuerschner_2008_p1.0.xlsx",18,"age_max","20.3","21.5","product addition/revision used"
"stomata-si_kuerschner_2008.xlsx",18,"stomata-si_kuerschner_2008_p1.0.xlsx",18,"stratigraphic_level",,"Eggenburgian (Bucha V, Elznic A, Horáček J, Malkovský M, Pazderková A (1987) Věst Ústř Geol 62:83-95.)","product addition/revision used"
"stomata-si_kuerschner_2008.xlsx",18,"stomata-si_kuerschner_2008_p1.0.xlsx",18,"age_scale","Eggenburgian (Bucha V, Elznic A, Horáček J, Malkovský M, Pazderková A (1987) Věst Ústř Geol 62:83-95.)","GTS2020","product addition/revision used"
"stomata-si_kuerschner_2008.xlsx",18,"stomata-si_kuerschner_2008_p1.0.xlsx",18,"age_revision",,"Biostratigraphy updated to GTS2020","product addition/revision used"
"stomata-si_kuerschner_2008.xlsx",19,"stomata-si_kuerschner_2008_p1.0.xlsx",19,"age_mean","22.1","21.740000000000002","product addition/revision used"
"stomata-si_kuerschner_2008.xlsx",19,"stomata-si_kuerschner_2008_p1.0.xlsx",19,"age_min","20.6","20.440000000000001","product addition/revision used"
"stomata-si_kuerschner_2008.xlsx",19,"stomata-si_kuerschner_2008_p1.0.xlsx",19,"age_max","23.6","23.04","product addition/revision used"
"stomata-si_kuerschner_2008.xlsx",19,"stomata-si_kuerschner_2008_p1.0.xlsx",19,"stratigraphic_level",,"Aquitanian (Kvaček Z, Bůžek Č (1982) Třetihorní společenstva severočeské hnědouhelné pánve ve vztahu k litofaciálnímu vývoji (Čs Akad Věd, Prague), Report Úst Geol Geotech.)","product addition/revision used"
"stomata-si_kuerschner_2008.xlsx",19,"stomata-si_kuerschner_2008_p1.0.xlsx",19,"age_scale","Aquitanian (Kvaček Z, Bůžek Č (1982) Třetihorní společenstva severočeské hnědouhelné pánve ve vztahu k litofaciálnímu vývoji (Čs Akad Věd, Prague), Report Úst Geol Geotech.)","GTS2020","product addition/revision used"
"stomata-si_kuerschner_2008.xlsx",19,"stomata-si_kuerschner_2008_p1.0.xlsx",19,"age_revision",,"Biostratigraphy updated to GTS2020","product addition/revision used"
"stomata-si_kuerschner_2008.xlsx",20,"stomata-si_kuerschner_2008_p1.0.xlsx",20,"age_mean","25","25.17","product addition/revision used"
"stomata-si_kuerschner_2008.xlsx",20,"stomata-si_kuerschner_2008_p1.0.xlsx",20,"age_min","24","23.04","product addition/revision used"
"stomata-si_kuerschner_2008.xlsx",20,"stomata-si_kuerschner_2008_p1.0.xlsx",20,"age_max","26","27.3","product addition/revision used"
"stomata-si_kuerschner_2008.xlsx",20,"stomata-si_kuerschner_2008_p1.0.xlsx",20,"stratigraphic_level",,"L. Oligocene (Kvaček Z, Walther H (2003) GeoLines 15:60-64.)","product addition/revision used"
"stomata-si_kuerschner_2008.xlsx",20,"stomata-si_kuerschner_2008_p1.0.xlsx",20,"age_scale","L. Oligocene (Kvaček Z, Walther H (2003) GeoLines 15:60-64.)","GTS2020","product addition/revision used"
"stomata-si_kuerschner_2008.xlsx",20,"stomata-si_kuerschner_2008_p1.0.xlsx",20,"age_revision",,"Biostratigraphy updated to GTS2020","product addition/revision used"
"stomata-si_maxbauer_2014.xlsx",2,"stomata-si_maxbauer_2014_p1.0.xlsx",2,"age_mean","42.9","42.5","product addition/revision used"
"stomata-si_maxbauer_2014.xlsx",2,"stomata-si_maxbauer_2014_p1.0.xlsx",2,"age_min","37.799999999999997","37.5","product addition/revision used"
"stomata-si_maxbauer_2014.xlsx",2,"stomata-si_maxbauer_2014_p1.0.xlsx",2,"age_max","47.9","47.5","product addition/revision used"
"stomata-si_maxbauer_2014.xlsx",2,"stomata-si_maxbauer_2014_p1.0.xlsx",2,"age_scale","GTS2012","GTS2020","product addition/revision used"
"stomata-si_maxbauer_2014.xlsx",2,"stomata-si_maxbauer_2014_p1.0.xlsx",2,"age_revision",,"Biostratigraphy updated to GTS2020","product addition/revision used"
"stomata-si_wang_2015.xlsx",2,"stomata-si_wang_2015_p1.0.xlsx",2,"age_mean","13","13.81","product addition/revision used"
"stomata-si_wang_2015.xlsx",2,"stomata-si_wang_2015_p1.0.xlsx",2,"age_min","10","11.63","product addition/revision used"
"stomata-si_wang_2015.xlsx",2,"stomata-si_wang_2015_p1.0.xlsx",2,"age_max","16","15.99","product addition/revision used"
"stomata-si_wang_2015.xlsx",2,"stomata-si_wang_2015_p1.0.xlsx",2,"age_scale",,"GTS2020","product addition/revision used"
"stomata-si_wang_2015.xlsx",2,"stomata-si_wang_2015_p1.0.xlsx",2,"age_revision",,"biostratigraphy updated to GTS2020","product addition/revision used"
"stomata-sr_steinthorsdottir_2016a.xlsx",4,"stomata-sr_steinthorsdottir_2016a_p1.0.xlsx",10,"age_notes","Regional Lithostratigraphy and Regional Palyno-stratigraphy","Palynology","unexplained difference; archive retained"
"stomata-sr_steinthorsdottir_2016a.xlsx",4,"stomata-sr_steinthorsdottir_2016a_p1.0.xlsx",10,"N_eDab","SD error (+/- 1 s.e.m.); 10.0 leaves","SD error (+/- 1 s.e.m.); 1 leaves","unexplained difference; archive retained"
"stomata-sr_steinthorsdottir_2016a.xlsx",4,"stomata-sr_steinthorsdottir_2016a_p1.0.xlsx",10,"gen_notes","SD = 546.11 mm2 at pCO2 of 351 ppm; Stomatal density treated as abaxial; density and uncertainty converted from mm^-2 to m^-2.","Stomatal density treated as abaxial; density and uncertainty converted from mm^-2 to m^-2.","unexplained difference; archive retained"
"stomata-sr_steinthorsdottir_2016a.xlsx",5,"stomata-sr_steinthorsdottir_2016a_p1.0.xlsx",9,"age_notes","Regional Lithostratigraphy and Regional Palyno-stratigraphy","Palynology","unexplained difference; archive retained"
"stomata-sr_steinthorsdottir_2016a.xlsx",5,"stomata-sr_steinthorsdottir_2016a_p1.0.xlsx",9,"N_eDab","SD error (+/- 1 s.e.m.); 8.0 leaves","SD error (+/- 1 s.e.m.); 4 leaves","unexplained difference; archive retained"
"stomata-sr_steinthorsdottir_2016a.xlsx",5,"stomata-sr_steinthorsdottir_2016a_p1.0.xlsx",9,"gen_notes","SD = 546.11 mm2 at pCO2 of 351 ppm; Stomatal density treated as abaxial; density and uncertainty converted from mm^-2 to m^-2.","Stomatal density treated as abaxial; density and uncertainty converted from mm^-2 to m^-2.","unexplained difference; archive retained"
"stomata-sr_steinthorsdottir_2016a.xlsx",7,"stomata-sr_steinthorsdottir_2016a_p1.0.xlsx",7,"age_notes","Regional Lithostratigraphy and Regional Palyno-stratigraphy","Palynology","unexplained difference; archive retained"
"stomata-sr_steinthorsdottir_2016a.xlsx",7,"stomata-sr_steinthorsdottir_2016a_p1.0.xlsx",7,"N_eDab","SD error (+/- 1 s.e.m.); 39.0 leaves","SD error (+/- 1 s.e.m.); 39 leaves","unexplained difference; archive retained"
"stomata-sr_steinthorsdottir_2016a.xlsx",7,"stomata-sr_steinthorsdottir_2016a_p1.0.xlsx",7,"gen_notes","SD = 546.11 mm2 at pCO2 of 351 ppm; Stomatal density treated as abaxial; density and uncertainty converted from mm^-2 to m^-2.","Stomatal density treated as abaxial; density and uncertainty converted from mm^-2 to m^-2.","unexplained difference; archive retained"
"stomata-sr_steinthorsdottir_2016a.xlsx",11,"stomata-sr_steinthorsdottir_2016a_p1.0.xlsx",3,"age_notes","Regional Lithostratigraphy and Regional Palyno-stratigraphy","Palynology","unexplained difference; archive retained"
"stomata-sr_steinthorsdottir_2016a.xlsx",11,"stomata-sr_steinthorsdottir_2016a_p1.0.xlsx",3,"N_eDab","SD error (+/- 1 s.e.m.); 45.0 leaves","SD error (+/- 1 s.e.m.); 45 leaves","unexplained difference; archive retained"
"stomata-sr_steinthorsdottir_2016a.xlsx",11,"stomata-sr_steinthorsdottir_2016a_p1.0.xlsx",3,"gen_notes","SD = 546.11 mm2 at pCO2 of 351 ppm; Stomatal density treated as abaxial; density and uncertainty converted from mm^-2 to m^-2.","Stomatal density treated as abaxial; density and uncertainty converted from mm^-2 to m^-2.","unexplained difference; archive retained"
"stomata-sr_sun_2012.xlsx",4,"stomata-sr_sun_2012_p1.0.xlsx",3,"age_revision",,"Age updated to GTS 2020","product addition/revision used"
"stomata-sr_sun_2012.xlsx",5,"stomata-sr_sun_2012_p1.0.xlsx",4,"age_revision",,"Age updated to GTS 2020","product addition/revision used"
